MSE,ICP rX,ICP rY,ICP rZ,GT rX,GT rY,GT rZ
0.000946647,20.4008,56.6207,43.4722,179.248,27.0911,-177.532
0.000939752,20.9564,57.0381,43.9831,179.31,26.584,-177.52
0.00100687,21.3123,57.5107,44.3629,179.233,26.0606,-177.599
0.000968113,21.9765,57.765,45.0991,179.205,25.5644,-177.609
0.000973861,22.3822,58.1255,45.4759,179.201,25.0799,-177.608
0.00101175,22.5462,58.5486,45.6804,179.163,24.6031,-177.67
0.00104573,22.7514,59.0069,45.8842,179.162,24.1607,-177.705
0.000985294,23.0355,59.3692,46.2225,179.159,23.7215,-177.719
0.00100837,23.4149,59.7997,46.4657,179.218,23.1462,-177.68
0.000957973,23.4011,60.2233,46.4265,178.786,22.6701,-177.938
0.0010254,22.9985,60.6861,46.1814,179.28,22.1721,-177.725
0.00108136,23.4003,61.0278,46.7665,179.45,21.7504,-177.66
0.00107401,23.8083,61.3093,47.4556,179.759,21.2673,-177.585
0.000993927,24.2693,61.6317,48.0681,-179.989,20.7744,-177.479
0.0010163,25.1189,61.9644,48.871,-179.976,20.2587,-177.539
0.000979515,25.3671,62.4072,49.0685,-179.999,19.7335,-177.615
0.00104458,25.664,62.8038,49.4004,-179.743,19.1783,-177.564
0.00101161,26.1715,63.1434,49.9615,-179.748,18.6409,-177.667
0.00101465,27.0575,63.4329,50.9908,-179.703,18.1245,-177.761
0.00101521,27.5226,63.8022,51.544,-179.668,17.5971,-177.87
0.00109518,28.6206,64.0406,52.7308,-179.442,17.0271,-177.813
0.00107767,28.9745,64.3394,52.9411,-179.493,16.6125,-177.945
0.00103095,30.0489,64.5815,53.8022,-179.63,15.8727,-178.136
0.00103349,30.6451,64.7514,54.3852,-179.87,15.2639,-178.378
0.000999385,31.1587,65.0886,55.0389,-179.943,14.8575,-178.505
0.0010183,31.8995,65.3385,55.5778,-179.8,14.1758,-178.606
0.00104532,33.1092,65.393,56.7734,179.939,13.5968,-178.901
0.00102497,33.8837,65.5624,57.5067,-179.965,13.1535,-178.899
0.0010176,34.7254,65.7851,58.2803,179.944,12.4623,-179.07
0.000975082,35.084,66.0468,58.8155,-179.933,11.8917,-179.06
0.000979125,35.4228,66.348,59.4072,-179.866,11.5272,-179.053
0.00101795,36.0651,66.4771,60.2068,-179.499,10.881,-178.97
0.0010134,36.3845,66.7353,60.6609,-179.4,10.3389,-178.987
0.001051,36.9055,66.7541,61.4671,-179.137,9.9512,-178.861
0.00104144,37.2696,66.961,62.1515,-178.703,9.21999,-178.72
0.00100744,37.7751,66.9856,62.8064,-178.443,8.70742,-178.649
0.0010567,37.6623,67.147,63.0356,-178.215,8.28889,-178.61
0.00108748,38.1577,67.1227,63.5327,-177.969,7.85336,-178.6
0.000976045,38.7202,67.0359,64.177,-177.992,7.48266,-178.703
0.00101748,38.6235,67.0633,64.1383,-177.881,7.20446,-178.8
0.00105913,38.667,66.9179,64.2753,-177.842,6.9416,-178.852
0.00108684,38.8175,66.9242,64.4549,-177.904,6.68669,-178.989
0.000982242,38.6713,66.9818,64.3615,-177.735,6.47683,-178.976
0.0010518,38.6142,67.1545,64.1826,-177.601,6.2448,-178.916
0.00098844,39.0166,67.2164,64.4058,-177.867,5.89783,-179.011
0.000975482,39.1174,67.1908,64.5363,-177.964,5.65637,-179.053
0.00108549,39.1555,67.2419,64.5824,-177.843,5.38312,-178.9
0.00100935,39.4359,67.1678,64.7382,-177.973,5.13385,-178.906
0.00110967,39.4392,67.1708,64.7727,-178.036,4.91024,-178.889
0.000965622,40.114,67.029,65.0665,-178.247,4.71361,-179.007
0.000948641,40.0138,67.1063,64.939,-178.661,4.5419,-179.229
0.000996073,40.1828,67.0572,65.139,-178.455,4.45111,-179.178
0.000961646,40.504,66.982,65.1824,-178.452,4.3168,-179.227
0.00102402,40.3798,66.8456,65.1511,-178.569,4.14152,-179.373
0.00100496,40.7918,66.585,65.6346,-178.294,4.03199,-179.263
0.000983827,40.9198,66.5397,65.8213,-178.308,3.83033,-179.291
0.00103594,40.6554,66.6453,65.7673,-178.156,3.61252,-179.132
0.000979105,40.7209,66.7476,65.8912,-177.98,3.36255,-179.012
0.000984189,40.7974,66.9498,66.0215,-178.03,3.09862,-178.999
0.000974132,40.8698,66.9835,66.1046,-178.042,2.77104,-178.947
0.000956718,41.0995,67.1221,66.293,-178.089,2.41747,-178.856
0.000989028,41.7888,67.0949,66.795,-178.21,2.07102,-178.848
0.000969853,42.4672,67.1567,67.2877,-178.421,1.69479,-178.984
0.000991323,42.3925,67.3667,67.3192,-178.479,1.32224,-179.025
0.000968344,42.5337,67.304,67.7131,-178.191,1.03707,-178.81
0.000983102,43.1489,67.3413,68.2981,-178.085,0.729692,-178.758
0.000977231,43.5885,67.3868,68.6612,-178.06,0.401209,-178.836
0.000955822,44.2435,67.5646,68.9928,-178.333,-0.00449545,-178.999
0.000970557,44.715,67.7413,69.2989,-178.534,-0.383656,-179.117
0.000978854,44.8468,68.0026,69.486,-178.565,-0.793887,-179.122
0.000979141,45.5903,68.1424,70.4021,-178.449,-1.18402,-179.062
0.000899455,46.4773,68.1003,71.3878,-178.344,-1.62994,-179.086
0.000967628,46.363,68.2406,71.6343,-178.168,-1.95805,-178.954
0.000976056,46.571,68.1596,72.0837,-177.832,-2.19873,-178.772
0.00103727,46.4573,68.1888,72.1093,-177.484,-2.33603,-178.666
0.000951668,46.3239,68.293,71.9645,-177.604,-2.48369,-178.738
0.000961615,45.912,68.236,71.7669,-177.454,-2.50266,-178.648
0.00102532,44.9198,68.3732,71.2438,-177.074,-2.44825,-178.533
0.00115803,43.9864,68.2917,71.1546,-176.363,-2.37007,-178.074
0.00128856,41.9321,68.5392,70.1441,-174.986,-2.19723,-177.156
0.00114643,41.6872,68.4529,69.8826,-174.526,-2.19731,-176.726
0.00102227,41.6032,68.6347,69.2368,-175.004,-2.29945,-176.879
0.000926689,40.9628,68.6951,68.411,-175.31,-2.18756,-176.958
0.00101381,39.8858,68.8227,67.3921,-175.425,-2.10515,-176.778
0.00102113,38.8548,68.8801,66.454,-175.644,-2.0662,-176.72
0.00102064,37.0875,68.9734,64.8031,-175.486,-1.83096,-176.41
0.00103406,36.4269,69.0245,63.6346,-175.737,-1.65332,-176.359
0.00100714,34.9895,69.112,61.9522,-176.287,-1.47462,-176.38
0.000953816,33.181,69.0479,60.2591,-176.24,-1.11794,-176.159
0.00101024,32.1675,68.8488,59.2281,-176.208,-0.692382,-175.957
0.00102277,30.7683,68.7596,57.8683,-176.203,-0.32335,-175.664
0.000998763,29.4753,68.6006,56.3029,-176.647,0.0473735,-175.746
0.000954954,28.4116,68.431,54.9854,-176.688,0.498373,-175.485
0.000970857,27.6008,68.2475,53.8824,-176.877,0.801672,-175.263
0.000973113,26.3229,68.2402,52.342,-177.308,1.08647,-175.28
0.000971938,24.6803,68.0945,50.8591,-177.393,1.50577,-175.072
0.000959434,22.4945,68.1315,49.0028,-177.298,1.8046,-174.656
0.000889048,20.9066,68.1541,47.4314,-177.171,2.06163,-174.097
0.000950287,18.7705,68.1622,45.4824,-177.353,2.32926,-173.801
0.000825342,16.8831,68.0913,43.896,-177.191,2.59484,-173.305
0.000928064,16.2115,68.0493,43.0262,-177.245,2.77892,-172.821
0.000870647,15.4958,67.9647,41.936,-177.802,2.86973,-172.803
0.000874629,14.1547,67.995,40.5462,-178.256,3.01896,-172.624
0.00088463,13.4859,68.0134,39.6088,-178.401,3.16394,-172.468
0.000850357,12.6952,67.984,38.6861,-178.963,3.17625,-172.314
0.000864551,11.5872,67.895,37.8447,-179.048,3.29115,-172.03
0.000892554,10.2107,67.936,36.5524,-178.988,3.36727,-171.574
0.000879408,9.48252,67.8881,35.8518,-179.104,3.42496,-171.319
0.000929267,8.48251,67.8403,35.144,-179.239,3.44282,-171.088
0.000911951,7.59248,67.8737,34.6027,-178.82,3.52836,-170.521
0.000907825,7.58432,67.828,34.1397,-179.029,3.47656,-170.392
0.000885567,6.96181,67.7989,33.4754,-179.87,3.35237,-170.625
0.000937996,6.21123,67.8539,33.1022,-179.504,3.4011,-170.142
0.00102027,7.71137,67.8271,33.6303,179.941,3.27474,-170.269
0.000818348,7.42515,67.8975,33.2385,178.86,2.99912,-170.668
0.000927615,6.65103,67.9477,32.965,179.033,3.02575,-170.243
0.000845356,6.98298,68.0553,32.449,178.585,2.91658,-170.182
0.000905581,6.21312,68.2067,31.4227,177.478,2.6767,-170.645
0.000959118,5.15712,68.2718,30.7751,177.778,2.7113,-170.074
0.000845326,5.89801,68.2856,31.1434,177.704,2.65821,-169.912
0.000857453,4.5272,68.4713,29.3088,176.827,2.40968,-170.117
0.000977045,3.10637,68.5818,28.2861,176.814,2.34678,-169.833
0.000857013,3.37088,68.7494,27.9867,176.813,2.31317,-169.543
0.00089037,3.06803,68.888,27.221,175.791,2.05161,-169.832
0.000872321,1.57965,68.8845,26.135,175.575,1.96429,-169.608
0.000885839,0.728842,68.9664,24.9464,175.452,1.9498,-169.316
0.000896776,0.197424,69.1459,23.9866,174.811,1.69218,-169.291
0.000965212,-1.24075,69.1603,23.0993,174.659,1.65458,-168.908
0.00097342,-1.55766,69.1436,22.4211,174.917,1.7804,-168.28
0.00087837,-1.76116,69.1809,21.7955,173.816,1.48679,-168.478
0.000944046,-4.36576,69.2671,19.6043,173.718,1.46727,-168.031
0.000862558,-4.70119,69.3376,18.997,173.759,1.30722,-167.717
0.000933081,-5.57998,69.5444,17.7792,172.895,1.20518,-167.772
0.000975788,-6.98014,69.5625,16.7129,172.864,1.1244,-167.413
0.000896491,-7.40803,69.5538,15.9888,172.968,1.1448,-167.032
0.000912086,-7.31702,69.5378,15.6544,172.081,0.903791,-167.201
0.00103895,-7.75043,69.4873,15.7927,171.906,0.70711,-167.034
0.000956506,-8.26606,69.5749,15.4039,172.28,0.877413,-166.553
0.000890491,-8.28444,69.6463,14.8983,171.736,0.757818,-166.673
0.000909645,-9.11109,69.5995,14.1661,171.54,0.836929,-166.564
0.000879481,-9.27073,69.5474,14.1286,171.763,0.87003,-166.334
0.000955961,-9.13081,69.5611,13.7986,171.273,0.813248,-166.415
0.000835842,-9.09827,69.5306,13.8054,170.886,0.660083,-166.731
0.000949098,-8.85145,69.4414,14.1209,171.048,0.799473,-166.591
0.000910192,-8.60486,69.4635,13.9994,171.023,0.870668,-166.694
0.000868297,-7.67556,69.4627,15.1291,170.91,0.801548,-166.934
0.000932575,-7.47507,69.4357,15.4838,171.147,0.846859,-167.022
0.000954543,-7.15354,69.3143,15.7272,171.324,0.866254,-167.157
0.000885154,-6.51974,69.2588,16.1376,171.132,0.754242,-167.47
0.000897822,-5.76523,69.149,16.8116,171.109,0.773158,-167.74
0.00084976,-5.30556,69.0819,17.1714,171.234,0.808958,-167.98
0.000833,-4.58964,69.0598,17.6351,171.023,0.740489,-168.416
0.000857635,-4.16882,69.0583,17.9878,171.097,0.780257,-168.647
0.000833012,-3.76203,68.8862,18.326,171.074,0.732434,-168.938
0.000801821,-3.07644,68.7818,18.76,170.985,0.73316,-169.243
0.000840903,-2.51374,68.5202,19.2155,170.892,0.693114,-169.663
0.000864755,-1.8258,68.3198,19.8147,170.976,0.706155,-169.896
0.000797305,-1.89954,68.2528,19.5966,171.044,0.772449,-170.109
0.000797744,-1.98204,68.2088,19.4014,170.963,0.765863,-170.474
0.000838645,-1.42759,68.0576,19.8152,170.95,0.826718,-170.744
0.000768698,-0.44773,67.8583,20.6262,170.936,0.890404,-171.089
0.000772842,0.0599893,67.7537,20.8587,170.873,0.965036,-171.437
0.000794917,0.00651856,67.6038,20.7339,170.825,1.04262,-171.756
0.000780238,0.521896,67.3549,21.1454,170.942,1.19169,-172.051
0.000739865,0.730411,67.1653,21.517,170.96,1.33015,-172.349
0.000808731,0.683456,66.8692,21.9809,171.561,1.60023,-172.302
0.000806341,0.624771,66.7286,21.9935,172.105,1.84336,-172.237
0.000767211,1.14429,66.6268,22.1867,171.926,1.86308,-172.611
0.000727634,1.33101,66.3996,22.2664,171.793,1.92382,-172.903
0.000745101,1.53436,66.2875,22.2703,171.852,2.04052,-173.098
0.000775763,2.07294,66.14,22.217,171.525,2.05605,-173.479
0.000707416,2.43997,65.9192,22.581,171.277,2.05578,-173.844
0.000720346,2.87093,65.7641,23.048,171.517,2.21431,-173.907
0.00073695,3.71563,65.678,23.6068,171.483,2.26619,-174.13
0.000688599,3.67702,65.6587,23.4267,171.394,2.24296,-174.408
0.000718596,3.71539,65.532,23.2339,171.376,2.29803,-174.603
0.00068727,4.32395,65.3735,23.4718,171.217,2.27643,-174.939
0.000690884,4.79991,65.2444,23.5088,170.94,2.21334,-175.291
0.000755928,5.76393,65.0359,24.3745,170.728,2.22182,-175.649
0.000705544,6.34508,64.8301,24.9164,170.906,2.27961,-175.761
0.000690839,6.29428,64.7688,24.7403,170.944,2.28337,-175.979
0.000729642,6.76962,64.5961,24.7805,170.82,2.2365,-176.443
0.000694238,7.24075,64.4945,24.8996,170.654,2.20805,-176.708
0.000690962,7.80399,64.342,25.3894,170.541,2.17969,-176.955
0.000727569,7.82811,64.2488,25.4208,170.732,2.25602,-177.03
0.000692337,8.45956,64.0353,25.8101,170.636,2.26739,-177.254
0.000664811,8.65377,63.9507,25.9172,170.518,2.30482,-177.479
0.000667861,8.80595,63.9002,26.0119,170.668,2.41741,-177.547
0.000651574,9.00841,63.7661,25.9884,170.66,2.44112,-177.697
0.000650995,8.91044,63.6511,25.6905,170.518,2.50157,-177.896
0.000629868,9.15094,63.4828,25.6962,170.479,2.60665,-178.071
0.000662315,9.50393,63.2708,25.85,170.276,2.65508,-178.349
0.000639301,9.68691,63.0735,26.0318,170.247,2.76,-178.52
0.000695975,10.3055,62.8405,26.4095,170.266,2.88932,-178.692
0.000623861,10.4538,62.7145,26.2563,170.092,2.93139,-178.996
0.000640586,10.3659,62.5446,26.1802,170.03,3.07302,-179.147
0.000657194,10.6695,62.3287,26.3314,170.266,3.16974,-179.268
0.000651696,10.8039,62.2254,26.3715,170.185,3.17528,-179.511
0.000616923,11.1587,62.0532,26.6017,170.288,3.23102,-179.631
0.000630751,11.7764,61.9584,26.9478,170.287,3.268,-179.854
0.000577484,12.2432,61.8738,27.266,170.188,3.23164,179.939
0.000592469,12.6243,61.8021,27.5988,170.196,3.24387,179.724
0.000610254,12.802,61.7169,27.6844,170.386,3.31847,179.63
0.000596904,13.3241,61.6333,27.8968,170.321,3.26187,179.437
0.00060114,13.9714,61.5802,28.3506,170.191,3.19971,179.164
0.000563183,14.5175,61.3738,28.8894,170.166,3.2486,178.968
0.000567065,15.0293,61.2007,29.1312,170.232,3.23685,178.787
0.000570551,15.5143,61.0446,29.4883,170.224,3.17619,178.506
0.000601388,15.9009,60.8162,29.9192,170.335,3.19281,178.359
0.000597732,16.1989,60.6388,30.1919,170.517,3.23702,178.267
0.000569996,16.4222,60.6005,30.3521,170.714,3.2446,178.174
0.000570534,16.6895,60.4663,30.6565,170.79,3.26207,178.028
0.000571066,17.0736,60.389,30.8614,170.947,3.32957,177.961
0.000591525,17.7574,60.3684,31.1882,170.673,3.21264,177.697
0.0005843,17.8502,60.3508,31.2611,170.472,3.16935,177.506
0.000567081,19.4243,60.1681,31.8084,170.272,3.13128,177.351
0.000646144,20.1405,60.1164,32.2058,169.939,3.04724,177.063
0.000566809,20.5024,60.1229,32.1522,169.406,2.87674,176.856
0.000545074,20.5892,60.0872,31.906,169.227,2.86462,176.716
0.000526638,20.5658,60.122,31.7573,169.107,2.91052,176.609
0.000551265,21.2523,60.0923,32.1064,169.12,2.9676,176.531
0.000591718,21.5385,60.1026,32.0913,168.824,2.98204,176.264
0.000531256,21.9498,59.9751,32.0724,168.783,2.99789,176.043
0.000533723,22.6908,59.8961,32.3594,168.551,3.04317,175.743
0.00053719,23.1607,59.6619,32.5017,168.451,3.0374,175.434
0.000543564,23.8639,59.3931,33.0073,168.519,3.09181,175.17
0.000538701,24.6267,59.1289,33.3156,168.637,3.08334,174.873
0.000540884,25.5488,58.938,33.7643,168.29,3.05956,174.365
0.00051662,26.3882,58.624,34.3342,168.341,3.04977,174.094
0.000505017,27.1539,58.3483,34.9663,168.087,2.97922,173.552
0.000473114,27.6572,58.1206,35.3807,168.312,3.0974,173.354
0.000516852,28.1651,57.9361,35.7012,168.622,3.10843,173.191
0.000492302,28.6603,57.7045,36.1439,168.775,3.16062,173.005
0.000498651,29.0259,57.4617,36.5501,168.988,3.13712,172.766
0.000499753,29.1004,57.3549,36.607,169.285,3.2351,172.67
0.000482706,29.5844,57.153,37.0602,169.725,3.30507,172.602
0.000475497,30.177,57.0674,37.5364,169.927,3.31553,172.536
0.000519332,31.1525,56.9333,37.9776,169.673,3.13613,172.177
0.000528515,32.443,56.9101,38.5258,169.323,2.94955,171.776
0.000498861,33.6118,56.7076,39.1653,168.934,2.67777,171.423
0.000477192,34.4243,56.7038,39.6159,168.757,2.55604,171.166
0.000448049,35.0266,56.591,39.9298,168.696,2.39891,170.964
0.00047812,35.4131,56.4788,39.9913,168.691,2.30189,170.774
0.000455718,36.0109,56.3068,40.468,168.79,2.22386,170.626
0.000446079,36.6759,56.1771,40.826,168.982,2.12592,170.559
0.000469223,37.2137,56.0892,41.2326,168.999,2.00827,170.4
0.000458555,37.3156,56.0101,41.3239,169.107,1.94543,170.312
0.000461068,37.6777,55.997,41.5614,169.234,1.89625,170.228
0.000454234,37.8928,55.9297,41.6695,169.284,1.82764,170.087
0.000458935,38.0762,55.9978,41.9057,169.527,1.80472,170.06
0.000446717,38.6957,55.9598,42.4069,169.674,1.78086,170.027
0.000461391,39.2276,55.8261,42.6806,169.871,1.71994,170.016
0.000435503,39.5788,55.6723,43.044,169.887,1.76629,169.93
0.000434326,40.0712,55.5814,43.219,169.946,1.70293,169.692
0.000431564,40.7811,55.3442,43.5385,169.824,1.56902,169.455
0.000429054,40.9014,55.1683,43.7526,170.189,1.49765,169.534
0.000423003,41.1961,55.0723,43.9979,170.55,1.55975,169.535
0.000433863,41.3525,55.0349,44.1267,170.639,1.57954,169.38
0.000418205,41.1936,54.868,44.0709,170.979,1.64871,169.312
0.000417772,41.5409,54.7258,44.2391,171.253,1.86523,169.229
0.000432352,42.3661,54.415,44.738,171.165,1.7928,169.04
0.000428113,42.378,54.266,44.7245,171.192,1.75124,168.922
0.000417805,42.6475,54.0494,44.8548,171.415,1.88757,168.895
0.000415896,42.8661,53.8673,44.8473,171.492,1.92379,168.77
0.000413211,42.8876,53.8533,44.8504,171.664,2.02867,168.753
0.000416668,43.1658,53.7455,44.8219,171.919,2.22984,168.739
0.000431002,43.5363,53.5861,44.7776,171.669,2.18805,168.555
0.000416372,43.6157,53.4942,44.7529,171.568,2.19629,168.473
0.000400521,43.7062,53.3841,44.721,171.49,2.22069,168.335
0.000406424,43.7412,53.3461,44.7536,171.648,2.29948,168.521
0.000426114,43.6021,53.3729,44.5678,171.771,2.34284,168.594
0.000417444,43.4369,53.3433,44.5188,171.834,2.44698,168.661
0.00040974,43.5144,53.2974,44.4539,171.999,2.52099,168.743
0.000399605,43.4571,53.3012,44.3452,172.034,2.55326,168.691
0.000395154,43.3782,53.1456,44.2519,172.195,2.65271,168.721
0.000383255,43.6546,52.891,44.4235,172.366,2.74316,168.684
0.000406868,43.7854,52.6851,44.4275,172.468,2.82715,168.611
0.000430438,43.8088,52.6336,44.3164,172.588,2.88934,168.452
0.000389947,44.3343,52.2923,44.5657,172.658,2.99826,168.258
0.000422525,44.648,52.0028,44.7037,172.713,3.07188,168.004
0.000391919,45.0347,51.7237,44.7131,172.691,3.13581,167.679
0.000389807,45.4772,51.5223,44.7044,172.593,3.12462,167.265
0.000383617,45.9063,51.2729,44.8249,172.453,3.19668,166.896
0.000377736,46.2231,51.0969,44.8409,172.424,3.24344,166.64
0.000380821,46.5951,50.9185,44.8453,172.206,3.20659,166.352
0.000379424,46.8395,50.7876,44.8571,172.118,3.25679,166.152
0.000370308,47.0133,50.7252,44.9074,172.001,3.25259,166.028
0.000386736,47.0712,50.6622,44.8797,171.892,3.21127,165.899
0.000363609,47.118,50.8257,44.8696,171.808,3.2139,165.928
0.000371589,46.9881,50.9165,44.8422,171.84,3.20389,165.967
0.000349722,46.8325,50.9834,44.7784,171.78,3.17306,165.924
0.000371873,46.8593,51.162,44.7188,171.813,3.16022,166.093
0.000338658,46.8165,51.316,44.6203,171.539,3.03367,166.039
0.000361499,46.8372,51.3552,44.584,171.371,2.93802,165.993
0.000367507,46.7101,51.4399,44.5465,171.286,2.91147,166.052
0.000389061,46.922,51.539,44.8004,171.204,2.83446,166.095
0.000376992,46.891,51.6434,44.8661,171.099,2.72538,166.131
0.000376379,46.6431,51.7574,44.8001,171.117,2.62765,166.235
0.000362165,46.376,51.8469,44.6599,171.094,2.48633,166.22
0.000404173,46.1075,51.8636,44.6755,171.177,2.34537,166.18
0.000411831,45.4674,51.7654,44.4856,171.506,2.38016,166.275
0.00042042,44.9328,51.5417,44.4182,171.888,2.38109,166.221
0.000403617,44.7631,51.3489,44.3897,172.239,2.42231,166.212
0.000392013,44.7633,51.1027,44.3867,172.379,2.41078,166.021
0.0004039,44.8727,50.8111,44.5635,172.369,2.33846,165.77
0.000399135,44.72,50.6673,44.2635,172.398,2.27319,165.573
0.000410723,44.3152,50.6287,44.0094,172.36,2.15131,165.415
0.000416431,44.0806,50.5185,43.9238,172.399,2.07406,165.281
0.000418442,43.8329,50.4923,43.8185,172.616,1.97252,165.267
0.000447827,43.4056,50.4308,43.5847,172.624,1.93052,165.359
0.000452821,43.0218,50.4799,43.5521,172.728,1.79016,165.433
0.000449053,42.6107,50.6573,43.4067,172.915,1.63386,165.556
0.000467316,42.324,50.6737,43.3801,172.96,1.44189,165.736
0.000458135,42.0205,50.8257,43.3231,173.264,1.24244,165.917
0.000470659,41.5755,51.0791,43.1434,173.106,1.02539,166.08
0.000479564,41.0542,51.1741,43.0188,173.286,0.77542,166.235
0.000459414,40.7029,51.3516,43.0748,173.791,0.621752,166.581
0.000459658,40.5765,51.2848,43.2502,173.694,0.396629,166.489
0.00049001,40.1221,51.3054,43.1704,173.789,0.143166,166.557
0.000538472,39.9512,51.3113,43.3337,174.275,-0.0342545,166.736
0.00046812,39.6278,51.3508,43.2673,174.464,-0.22942,166.778
0.000530835,39.1773,51.2525,43.2853,174.543,-0.450508,166.701
0.000523782,38.8234,51.0463,43.3861,174.966,-0.365273,166.752
0.000535873,38.6549,50.7564,43.5782,175.536,-0.354088,166.913
0.000487929,38.6051,50.5153,43.6643,175.757,-0.342142,166.775
0.000516097,38.6639,50.2925,43.6725,175.929,-0.387605,166.627
0.000529121,39.0377,49.8544,43.8168,175.809,-0.43316,166.438
0.000502451,39.3341,49.5414,43.7384,175.636,-0.482813,166.133
0.000480761,39.6833,49.3362,43.6533,175.554,-0.215786,165.977
0.000501062,39.7805,49.0414,43.3861,174.779,-0.327043,165.433
0.000497499,39.6154,48.9032,43.1019,174.883,-0.27507,165.424
0.000497884,39.7354,48.7481,42.9563,174.839,-0.304113,165.374
0.000467911,39.5712,48.8026,42.7322,174.427,-0.386919,164.988
0.000494574,39.3843,48.5847,42.5014,174.516,-0.408022,164.911
0.000469772,39.3298,48.4311,42.3927,174.652,-0.487529,164.896
0.000474114,39.042,48.1849,42.2819,175,-0.611644,165.041
0.000517288,39.0348,47.8842,42.4999,175.166,-0.597759,165.04
0.000514932,38.9716,47.66,42.6536,175.768,-0.794854,165.012
0.000499761,39.1854,47.4876,42.9256,175.641,-0.854706,164.688
0.000515581,39.4328,47.2439,43.1705,175.678,-1.04044,164.492
0.000520668,39.8336,47.0716,43.6916,176.091,-1.31355,164.565
0.000507613,40.2813,46.8509,44.0453,176.098,-1.52223,164.325
0.000505887,40.8623,46.5161,44.5408,176.217,-1.74652,164.013
0.000523694,41.2976,46.2698,44.9101,176.303,-2.25603,163.646
0.000477644,41.9745,45.9267,45.4473,176.719,-2.49985,163.335
0.000492613,42.6146,45.6411,45.848,176.616,-2.72494,162.807
0.000471394,43.0805,45.292,46.1251,176.745,-2.9306,162.378
0.000485561,43.6394,45.0154,46.5309,176.767,-3.05386,161.955
0.000491383,44.5163,44.7053,47.0311,176.443,-3.08657,161.323
0.00048085,45.0628,44.5617,47.3065,176.381,-3.39275,161.042
0.000449663,45.7777,44.4751,47.7689,176.711,-3.93742,160.859
0.000444062,46.1902,44.4487,48.2706,176.263,-4.23014,160.416
0.000464641,46.258,44.2382,48.7508,176.923,-4.91277,160.55
0.000569822,45.9142,44.1643,48.9064,176.976,-5.20621,160.441
0.000612097,45.7678,44.0269,48.9979,177.53,-5.67753,160.649
0.000472301,46.1484,44.1714,49.5229,177.693,-6.28489,160.682
0.00050844,46.4559,44.3507,50.1507,177.671,-6.83359,160.627
0.000494178,46.7877,44.4699,50.7265,178.059,-7.39798,160.882
0.000479583,47.2535,44.6583,51.3073,178.01,-8.06545,160.918
0.000493683,47.7778,45.0053,51.8464,177.866,-8.63667,160.903
0.0004693,48.2027,45.2723,52.3043,177.738,-9.2179,160.885
0.000471846,48.8306,45.3149,53.0215,177.592,-9.80994,160.845
0.000485804,49.4372,45.3338,53.5676,177.443,-10.3606,160.832
0.000498547,49.8146,45.6935,54.0788,177.363,-10.8791,160.85
0.00047679,50.1221,45.8416,54.556,177.245,-11.4833,160.871
0.000447169,50.4357,46.1452,55.1454,177.128,-12.1227,160.845
0.000531354,50.8631,46.1405,56.0401,177.085,-12.7454,160.964
0.000519703,51.0083,46.0391,56.7852,177.348,-13.3528,161.23
0.000517923,51.2868,46.066,57.6893,177.643,-13.9844,161.477
0.000531304,51.4623,46.313,58.4351,177.905,-14.6827,161.615
0.000509148,51.6383,46.4984,59.3063,178.181,-15.3975,161.871
0.000575107,51.9012,46.6724,60.2521,178.632,-16.1596,161.959
0.000565951,51.8119,46.8343,61.2001,179.166,-16.8568,162.272
0.000609367,51.6999,46.8655,62.1095,179.859,-17.62,162.724
0.000644889,51.538,47.0355,62.9172,-179.486,-18.2347,163.079
0.000646423,51.4744,47.1819,63.6576,-178.942,-18.9126,163.371
0.000651473,51.5196,47.2622,64.2603,-178.136,-19.576,163.825
0.000597894,51.491,47.2839,64.8147,-178.027,-20.0367,164.006
0.000660002,51.2865,47.4718,65.1567,-177.849,-20.4437,164.303
0.00065482,51.1166,47.5714,65.4074,-177.674,-20.6496,164.571
0.000627581,50.8762,47.4871,65.5038,-177.429,-20.8581,164.835
0.000645471,50.9321,47.6022,65.5132,-177.362,-20.914,165.117
0.000625805,50.8999,47.6763,65.2113,-177.612,-20.9486,165.083
0.000616367,50.8253,47.9083,64.6287,-177.969,-20.87,165.156
0.00059572,51.2203,48.1105,64.4038,-178.514,-20.8343,165.062
0.000585837,51.1024,48.2182,64.0451,-179.037,-20.7537,165.003
0.000584245,50.7933,48.4676,63.7897,-178.965,-20.8011,165.402
0.000585693,50.4681,48.7919,63.3883,-179.644,-20.7482,165.419
0.000617144,49.9243,49.0168,62.9457,-179.815,-20.8022,165.786
0.000633411,49.5564,49.2592,62.7255,-179.833,-20.8932,166.243
0.000625067,49.2263,49.4392,62.4768,179.946,-20.951,166.46
0.000638325,48.6942,49.5705,62.3173,179.915,-21.1623,166.736
0.000652913,48.2187,49.6925,62.3194,-179.957,-21.2512,167.143
0.000629475,47.6657,49.8418,62.234,-179.736,-21.3931,167.54
0.000710641,47.1664,49.9948,62.166,-179.43,-21.515,167.817
0.000652329,46.8336,49.9516,62.1386,-179.261,-21.5662,168.019
0.000681881,46.6307,49.8979,62.0801,-178.998,-21.6184,168.014
0.000689972,46.4761,49.6611,62.0983,-178.843,-21.5496,167.965
0.000671578,46.4391,49.5052,61.9758,-178.578,-21.5398,167.84
0.000669217,46.425,49.4432,61.7997,-178.545,-21.5809,167.678
